time(s),Duration(s),ElapsedTime(s),TotalPopulation,TotalInfected,Area(m²),Density(p/m²),TotalParticles,MaximumProbableContacts,CalculateDecay,CharacteristicTime(s),MotionRadius,Atleast1pWake,Atleast1pCircular,ParticlesWakeMax,ParticlesWakeMean,ParticlesWakeMin,ParticlesWakeMedian,ParticlesWakeMode,ParticlesWakeVariance,ParticlesWakeSkewness,ParticlesWakeKurtosis,ParticlesCircularMax,ParticlesCircularMean,ParticlesCircularMin,ParticlesCircularMedian,ParticlesCircularMode,ParticlesCircularVariance,ParticlesCircularSkewness,ParticlesCircularKurtosis,ParticlesWakeNZeroMax,ParticlesWakeNZeroMean,ParticlesWakeNZeroMin,ParticlesWakeNZeroMedian,ParticlesWakeNZeroMode,ParticlesWakeNZeroVariance,ParticlesWakeNZeroSkewness,ParticlesWakeNZeroKurtosis,ParticlesCircularNZeroMax,ParticlesCircularNZeroMean,ParticlesCircularNZeroMin,ParticlesCircularNZeroMedian,ParticlesCircularNZeroMode,ParticlesCircularNZeroVariance,ParticlesCircularNZeroSkewness,ParticlesCircularNZeroKurtosis,p_DummyCheckRandomness,Title
240,1200,0,1000,1,2123,0.471,23500,4704800,FALSE,100,12.5,953,51,12555,1606.582583,0,810,0,4123807.718,1.763755234,3.007630691,30237,280.5875876,0,0,0,3127605.565,10.13261193,131.5570139,12555,1684.130115,2,884,32,4192330.015,1.713484021,2.807414895,30237,5496.215686,67,3208,528,3.32E+07,2.465266089,7.557355767,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
244,1200,0,1000,1,2123,0.471,24000,4861600,FALSE,100,12.5,841,53,15336,1625.106106,0,456,0,6143283.887,2.094877153,4.55465464,38281,349.2492492,0,0,0,5083078.997,10.20019484,128.6554247,15336,1930.41736,2,723,3,6708726.546,1.872253085,3.532678824,38281,6583.018868,310,3820,561,5.57E+07,2.374649724,6.453340598,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
241,1200,0,1000,1,2123,0.471,24000,4744000,FALSE,100,12.5,954,51,12564,1620.364364,0,821,0,4178187.176,1.759635644,2.985563944,30237,280.5875876,0,0,0,3127605.565,10.13261193,131.5570139,12564,1696.796646,2,889.5,24,4245652.156,1.710591924,2.790638283,30237,5496.215686,67,3208,528,3.32E+07,2.465266089,7.557355767,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
245,1200,0,1000,1,2123,0.471,24000,4900800,FALSE,100,12.5,845,53,15395,1636.957958,0,461,0,6215858.403,2.091737928,4.534089871,38281,349.2492492,0,0,0,5083078.997,10.20019484,128.6554247,15395,1935.291124,2,729,3,6771986.012,1.875134805,3.539894578,38281,6583.018868,310,3820,561,5.57E+07,2.374649724,6.453340598,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
242,1200,0,1000,1,2123,0.471,24000,4783200,FALSE,100,12.5,954,51,12567,1634.816817,0,825,0,4238132.661,1.754398462,2.952997228,30237,280.5875876,0,0,0,3127605.565,10.13261193,131.5570139,12567,1711.930818,2,894,24,4306101.991,1.705449778,2.759045384,30237,5496.215686,67,3208,528,3.32E+07,2.465266089,7.557355767,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
246,1200,0,1000,1,2123,0.471,24500,4940800,FALSE,100,12.5,846,53,15420,1649.507508,0,475,0,6286918.198,2.084906075,4.492766998,38281,349.2492492,0,0,0,5083078.997,10.20019484,128.6554247,15420,1947.822695,2,733,12,6843506.856,1.870082552,3.510350992,38281,6583.018868,310,3820,561,5.57E+07,2.374649724,6.453340598,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
243,1200,0,1000,1,2123,0.471,24000,4822400,FALSE,100,12.5,954,51,12590,1649.488488,0,835,0,4296559.404,1.747573086,2.919649179,30237,280.5875876,0,0,0,3127605.565,10.13261193,131.5570139,12590,1727.294549,2,897.5,12,4364904.957,1.698723248,2.72701606,30237,5496.215686,67,3208,528,3.32E+07,2.465266089,7.557355767,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
247,1200,0,1000,1,2123,0.471,24500,4980800,FALSE,100,12.5,849,53,15463,1662.768769,0,478,0,6364001.422,2.079030296,4.463677132,38281,349.2492492,0,0,0,5083078.997,10.20019484,128.6554247,15463,1956.54417,1,732,3,6914246.862,1.868834933,3.504577433,38281,6583.018868,310,3820,561,5.57E+07,2.374649724,6.453340598,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
244,1200,0,1000,1,2123,0.471,24000,4861600,FALSE,100,12.5,954,51,12664,1664.275275,0,843,0,4357109.25,1.743732563,2.907978079,30237,280.5875876,0,0,0,3127605.565,10.13261193,131.5570139,12664,1742.778826,2,903,32,4425891.043,1.695029853,2.716467847,30237,5496.215686,67,3208,528,3.32E+07,2.465266089,7.557355767,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
248,1200,0,1000,1,2123,0.471,24500,5020800,FALSE,100,12.5,851,53,15481,1675.746747,0,484,0,6440598.101,2.075309689,4.451760628,38281,349.2492492,0,0,0,5083078.997,10.20019484,128.6554247,15481,1967.180964,2,732,3,6988041.57,1.868358536,3.508589293,38281,6583.018868,310,3820,561,5.57E+07,2.374649724,6.453340598,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
245,1200,0,1000,1,2123,0.471,24000,4900800,FALSE,100,12.5,956,51,12707,1678.536537,0,851,0,4423479.379,1.744181435,2.911907958,30237,280.5875876,0,0,0,3127605.565,10.13261193,131.5570139,12707,1754.035565,2,933.5,12,4490085.1,1.697738443,2.729030103,30237,5496.215686,67,3208,528,3.32E+07,2.465266089,7.557355767,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
249,1200,0,1000,1,2123,0.471,24500,5060800,FALSE,100,12.5,854,53,15529,1688.957958,0,485,0,6511696.191,2.069585892,4.422331274,38281,349.2492492,0,0,0,5083078.997,10.20019484,128.6554247,15529,1975.724824,2,732,3,7051371.576,1.867371438,3.502607697,38281,6583.018868,310,3820,561,5.57E+07,2.374649724,6.453340598,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
246,1200,0,1000,1,2123,0.471,24500,4940800,FALSE,100,12.5,956,51,12756,1691.991992,0,855,0,4484880.673,1.744221164,2.911159959,30237,280.5875876,0,0,0,3127605.565,10.13261193,131.5570139,12756,1768.096234,2,941,12,4552117.184,1.69790673,2.72865146,30237,5496.215686,67,3208,528,3.32E+07,2.465266089,7.557355767,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
250,1200,0,1000,1,2123,0.471,24500,5100800,FALSE,100,12.5,856,54,15613,1703.301301,0,485,0,6596038.267,2.066517534,4.408752205,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,15613,1987.848131,2,743,3,7132937.865,1.867610359,3.504702885,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
247,1200,0,1000,1,2123,0.471,24500,4980800,FALSE,100,12.5,957,51,12827,1706.17017,0,865,0,4549049.59,1.746482219,2.926262273,30237,280.5875876,0,0,0,3127605.565,10.13261193,131.5570139,12827,1781.049112,1,941,23,4615400.66,1.701421709,2.748217081,30237,5496.215686,67,3208,528,3.32E+07,2.465266089,7.557355767,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
251,1200,0,1000,1,2123,0.471,25000,5141600,FALSE,100,12.5,859,54,15661,1717.281281,0,485,0,6680685.359,2.063422876,4.393946599,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,15661,1997.164144,2,747,3,7211150.377,1.869139678,3.511268763,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
252,1200,0,1000,1,2123,0.471,25000,5182400,FALSE,100,12.5,860,54,15766,1731.033033,0,487,0,6758181.162,2.058688839,4.3734581,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,15766,2010.816279,1,750,3,7288515.801,1.866276228,3.50119476,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
248,1200,0,1000,1,2123,0.471,24500,5020800,FALSE,100,12.5,959,51,12858,1720.461461,0,873,0,4611494.808,1.748003471,2.935261076,30237,280.5875876,0,0,0,3127605.565,10.13261193,131.5570139,12858,1792.222106,1,950,23,4675296.3,1.705259258,2.7659159,30237,5496.215686,67,3208,528,3.32E+07,2.465266089,7.557355767,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
253,1200,0,1000,1,2123,0.471,25000,5223200,FALSE,100,12.5,861,54,15873,1745.51952,0,506,0,6846104.575,2.05512547,4.350034539,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,15873,2025.289199,2,750,3,7377392.178,1.864521145,3.487260121,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
249,1200,0,1000,1,2123,0.471,24500,5060800,FALSE,100,12.5,960,52,12909,1735.334334,0,876,0,4677863.75,1.747044933,2.930874947,30237,303.4284284,0,0,0,3635957.315,9.70548103,115.7641666,12909,1805.832292,1,960,16,4740659.889,1.705492963,2.766208112,30237,5829.326923,67,3468.5,528,3.83E+07,2.226399902,5.519361148,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
254,1200,0,1000,1,2123,0.471,25000,5264000,FALSE,100,12.5,863,54,15961,1759.476476,0,506,0,6925426.025,2.048258915,4.311011156,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,15961,2036.752028,2,758,18,7452671.952,1.86081735,3.4653492,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
250,1200,0,1000,1,2123,0.471,24500,5100800,FALSE,100,12.5,961,52,12933,1750.780781,0,897,0,4751101.478,1.746545995,2.925152753,30237,303.4284284,0,0,0,3635957.315,9.70548103,115.7641666,12933,1820.010406,1,961,25,4813036.025,1.706150507,2.764947733,30237,5829.326923,67,3468.5,528,3.83E+07,2.226399902,5.519361148,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
255,1200,0,1000,1,2123,0.471,25000,5304800,FALSE,100,12.5,863,54,15965,1774.363363,0,506,0,7007787.795,2.040660596,4.261818518,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,15965,2053.984936,2,763,3,7538420.064,1.853658654,3.421925033,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
251,1200,0,1000,1,2123,0.471,25000,5141600,FALSE,100,12.5,961,52,13050,1765.439439,0,902,0,4819221.307,1.748594829,2.939863703,30237,303.4284284,0,0,0,3635957.315,9.70548103,115.7641666,13050,1835.248699,1,977,25,4881731.341,1.708367742,2.77997679,30237,5829.326923,67,3468.5,528,3.83E+07,2.226399902,5.519361148,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
256,1200,0,1000,1,2123,0.471,25500,5346400,FALSE,100,12.5,863,54,15995,1789.503504,0,521,0,7098367.723,2.037099994,4.243258987,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,15995,2071.511008,2,783,3,7633436.454,1.850564253,3.406990913,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
252,1200,0,1000,1,2123,0.471,25000,5182400,FALSE,100,12.5,961,53,13137,1780.940941,0,906,0,4892267.346,1.747114624,2.92974407,30237,311.1161161,0,0,0,3690328.756,9.536600529,112.3558568,13137,1851.363163,1,1002,12,4955406.677,1.706986901,2.770301764,30237,5864.245283,67,3729,528,3.76E+07,2.223445523,5.588580236,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
257,1200,0,1000,1,2123,0.471,25500,5388000,FALSE,100,12.5,866,54,16075,1804.284284,0,529,0,7181589.775,2.030211321,4.207226158,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,16075,2081.385681,2,782.5,3,7708389.444,1.848238414,3.393784066,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
253,1200,0,1000,1,2123,0.471,25000,5223200,FALSE,100,12.5,963,54,13157,1795.834835,0,922,0,4953910.749,1.740289115,2.893094824,30237,318.8828829,0,0,0,3745753.524,9.370878738,109.037025,13157,1862.968847,1,1002,69,5014097.6,1.702324484,2.742851315,30237,5899.333333,67,4485,528,3.70E+07,2.219668719,5.654049509,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
258,1200,0,1000,1,2123,0.471,25500,5429600,FALSE,100,12.5,866,54,16138,1819.014014,0,531,0,7270122.847,2.024156432,4.169875029,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,16138,2098.377598,2,797,3,7801068.779,1.842523333,3.360874852,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
254,1200,0,1000,1,2123,0.471,25000,5264000,FALSE,100,12.5,963,54,13166,1811.366366,0,935,0,5021990.619,1.734770194,2.864158492,30237,318.8828829,0,0,0,3745753.524,9.370878738,109.037025,13166,1879.080997,1,1012,12,5082550.197,1.69687963,2.714752231,30237,5899.333333,67,4485,528,3.70E+07,2.219668719,5.654049509,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
259,1200,0,1000,1,2123,0.471,25500,5471200,FALSE,100,12.5,867,54,16168,1833.885886,0,536,0,7356732.412,2.016790974,4.125293885,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,16168,2113.093426,2,797,3,7887409.025,1.836878814,3.327224193,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
255,1200,0,1000,1,2123,0.471,25000,5304800,FALSE,100,12.5,963,54,13201,1826.203203,0,941,0,5087475.28,1.731119598,2.844467901,30237,318.8828829,0,0,0,3745753.524,9.370878738,109.037025,13201,1894.472482,1,1014,12,5148390.258,1.693327802,2.695753759,30237,5899.333333,67,4485,528,3.70E+07,2.219668719,5.654049509,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
260,1200,0,1000,1,2123,0.471,25500,5512800,FALSE,100,12.5,867,54,16242,1849.028028,0,543,0,7447474.889,2.01293668,4.105225261,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,16242,2130.540946,2,804,3,7982188.44,1.833469933,3.310762779,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
256,1200,0,1000,1,2123,0.471,25500,5346400,FALSE,100,12.5,964,54,13261,1841.994995,0,951,0,5162983.294,1.730181237,2.838603213,30237,318.8828829,0,0,0,3745753.524,9.370878738,109.037025,13261,1908.872407,1,1022,12,5222837.65,1.693529789,2.694329593,30237,5899.333333,67,4485,528,3.70E+07,2.219668719,5.654049509,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
261,1200,0,1000,1,2123,0.471,26000,5555200,FALSE,100,12.5,868,54,16275,1864.23023,0,552,0,7538526.761,2.006286302,4.064855093,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,16275,2145.582949,1,816,3,8073204.117,1.828525395,3.280794023,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
257,1200,0,1000,1,2123,0.471,25500,5388000,FALSE,100,12.5,965,54,13289,1858.109109,0,960,0,5231352.139,1.72762449,2.828255578,30237,318.8828829,0,0,0,3745753.524,9.370878738,109.037025,13289,1923.576166,1,1027,12,5289798.906,1.692163424,2.68878698,30237,5899.333333,67,4485,528,3.70E+07,2.219668719,5.654049509,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
262,1200,0,1000,1,2123,0.471,26000,5597600,FALSE,100,12.5,869,54,16296,1878.38038,0,563,0,7614591.653,1.99876105,4.022313551,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,16296,2159.380898,1,844,3,8147539.674,1.822785315,3.249330259,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
258,1200,0,1000,1,2123,0.471,25500,5429600,FALSE,100,12.5,966,55,13330,1874.47047,0,972,0,5304275.269,1.728088075,2.836282521,30237,332.037037,0,0,0,3910214.589,9.039674558,101.3503411,13330,1938.505176,1,1040,12,5361404.752,1.693836198,2.70138711,30237,6031,67,5241,528,3.73E+07,2.118479721,5.192595611,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
263,1200,0,1000,1,2123,0.471,26000,5640000,FALSE,100,12.5,869,54,16321,1892.555556,0,577,0,7693724.83,1.989432728,3.969309459,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,16321,2175.67664,1,852,3,8229321.224,1.813750827,3.202155833,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
259,1200,0,1000,1,2123,0.471,25500,5471200,FALSE,100,12.5,967,55,13381,1889.697698,0,988,0,5370746.854,1.726694171,2.83910607,30237,332.037037,0,0,0,3910214.589,9.039674558,101.3503411,13381,1952.231644,1,1055,12,5426452.667,1.693611447,2.70890365,30237,6031,67,5241,528,3.73E+07,2.118479721,5.192595611,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
264,1200,0,1000,1,2123,0.471,26000,5682400,FALSE,100,12.5,870,54,16379,1907.851852,0,590,0,7782723.73,1.981651324,3.925014946,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,16379,2190.74023,1,859.5,3,8317593.642,1.807662345,3.168617082,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
260,1200,0,1000,1,2123,0.471,25500,5512800,FALSE,100,12.5,969,55,13396,1904.864865,0,1007,0,5441573.736,1.726884426,2.846302402,30237,332.037037,0,0,0,3910214.589,9.039674558,101.3503411,13396,1963.839009,1,1062,71,5494282.181,1.695970263,2.724511037,30237,6031,67,5241,528,3.73E+07,2.118479721,5.192595611,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
265,1200,0,1000,1,2123,0.471,26000,5724800,FALSE,100,12.5,871,54,16467,1924.185185,0,591,0,7890160.895,1.974850349,3.882898507,38281,351.9309309,0,0,0,5088388.195,10.18177097,128.3333381,16467,2206.958668,2,870,3,8426225.442,1.802410367,3.13617358,38281,6510.722222,310,3775.5,561,5.50E+07,2.404724885,6.622582161,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
261,1200,0,1000,1,2123,0.471,26000,5555200,FALSE,100,12.5,971,57,13443,1920.006006,0,1018,0,5508325.633,1.727502957,2.855368518,30237,353.2172172,0,0,0,4187372.13,8.611824488,91.30905137,13443,1975.371782,1,1079,12,5557848.106,1.698780286,2.742021508,30237,6190.596491,67,5241,528,3.78E+07,1.994473117,4.539984031,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
266,1200,0,1000,1,2123,0.471,26500,5768000,FALSE,100,12.5,871,55,16506,1941.527528,0,598,0,8025321.761,1.977218961,3.892749228,38281,360.2612613,0,0,0,5151843.927,10.02667718,125.1231334,16506,2226.849598,2,881,3,8569959.107,1.805006637,3.14558076,38281,6543.654545,310,3820,561,5.40E+07,2.407927016,6.721452111,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
262,1200,0,1000,1,2123,0.471,26000,5597600,FALSE,100,12.5,972,57,13479,1934.93994,0,1026,0,5577874.391,1.726967532,2.861360992,30237,353.2172172,0,0,0,4187372.13,8.611824488,91.30905137,13479,1988.688272,1,1091.5,12,5625976.157,1.699364481,2.752442237,30237,6190.596491,67,5241,528,3.78E+07,1.994473117,4.539984031,9,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#9
267,1200,0,1000,1,2123,0.471,26500,5811200,FALSE,100,12.5,871,55,16539,1957.366366,0,606,0,8127723.321,1.971487361,3.855551009,38281,360.2612613,0,0,0,5151843.927,10.02667718,125.1231334,16539,2245.016073,2,881,3,8677005.802,1.799543626,3.112143822,38281,6543.654545,310,3820,561,5.40E+07,2.407927016,6.721452111,10,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#10
